,age,job,marital,education,balance,contact,day,month,duration,campaign,previous,poutcome,housing_new,loan_new,y
38437,39,9,2,1,12,0,15,8,500,2,2,0,1,0,0
38438,27,1,2,3,-15,0,15,8,212,4,6,1,1,1,0
38439,41,0,2,1,2002,0,15,8,172,2,1,0,1,0,0
38440,32,7,1,1,118,0,15,8,20,6,0,3,1,0,0
38441,58,1,1,0,5431,0,15,8,327,3,1,0,1,1,0
38442,41,0,0,1,2550,0,15,8,894,2,2,0,1,0,0
38443,40,0,1,1,438,0,15,8,823,2,0,3,1,0,0
38444,28,1,1,1,2257,0,15,8,352,1,0,3,1,0,0
38445,21,8,2,1,126,1,15,8,52,1,0,3,1,0,0
38446,31,0,1,1,728,0,15,8,152,1,4,0,1,1,0
38447,30,7,2,2,717,0,15,8,116,1,0,3,1,1,0
38448,34,7,2,1,4062,0,15,8,29,1,0,3,1,1,0
38449,60,5,0,1,-639,0,15,8,585,1,0,3,1,0,1
38450,27,0,2,2,144,0,15,8,95,1,0,3,1,0,0
38451,23,0,2,1,252,0,15,8,56,1,0,3,1,0,0
38452,22,0,2,1,118,0,15,8,564,3,0,3,1,0,0
38453,28,0,2,1,-215,0,15,8,188,1,3,0,1,0,0
38454,25,0,2,2,1056,0,15,8,363,1,0,3,1,0,0
38455,52,1,1,0,2396,0,15,8,48,7,0,3,1,0,0
38456,32,7,1,1,3268,0,15,8,147,1,0,3,0,0,0
38457,33,7,0,1,2411,0,15,8,360,1,0,3,1,0,0
38458,41,1,1,1,49,0,15,8,342,2,0,3,1,0,0
38459,28,1,1,1,0,0,15,8,6,4,0,3,1,0,0
38460,23,8,2,1,556,0,15,8,170,2,0,3,1,0,0
38461,50,0,2,0,181,0,15,8,119,4,3,0,1,0,0
38462,60,5,0,1,4974,0,15,8,80,4,0,3,1,0,0
38463,26,8,2,1,864,0,15,8,659,1,0,3,1,0,1
38464,32,4,1,1,134,0,15,8,532,3,0,3,1,1,1
38465,39,1,1,0,2288,0,15,8,265,1,0,3,1,0,0
38466,40,4,1,2,592,1,15,8,15,11,0,3,1,0,0
38467,48,1,2,0,244,0,15,8,54,5,0,3,1,0,0
38468,40,0,2,1,50,0,15,8,837,1,0,3,0,0,1
38469,33,1,1,1,1,0,15,8,67,4,3,0,1,0,0
38470,46,4,1,2,2851,0,15,8,77,4,0,3,1,1,0
38471,30,4,2,1,340,0,15,8,136,2,1,1,1,0,0
38472,41,7,1,1,2399,0,15,8,303,2,2,0,1,0,0
38473,38,2,1,2,2069,0,15,8,358,7,0,3,1,0,0
38474,34,1,0,1,1614,0,15,8,228,2,1,1,1,0,0
38475,33,1,1,0,35,0,15,8,47,3,0,3,0,0,0
38476,39,1,1,0,315,0,15,8,259,3,3,0,1,0,0
38477,25,0,2,1,507,0,15,8,832,1,3,0,1,0,1
38478,23,1,2,0,8627,0,15,8,169,1,1,0,1,0,0
38479,21,0,2,1,66,0,15,8,31,1,2,0,1,0,0
38480,22,8,2,1,4038,0,15,8,1380,1,0,3,1,0,0
38481,28,9,2,2,372,0,15,8,201,3,2,2,1,1,0
38482,42,7,1,1,1370,0,15,8,36,2,0,3,1,0,0
38483,44,1,1,0,-101,0,15,8,679,1,4,0,1,0,1
38484,33,4,1,2,287,0,15,8,199,2,3,1,1,0,0
38485,41,1,1,0,89,0,15,8,58,3,2,1,1,0,0
38486,52,9,1,0,-50,0,15,8,129,2,0,3,1,0,0
38487,47,1,1,0,-290,0,15,8,495,1,0,3,1,0,0
38488,27,1,2,1,940,0,15,8,141,1,3,0,1,0,0
38489,33,1,2,0,165,0,15,8,139,2,0,3,1,0,0
38490,41,1,0,1,2540,0,15,8,82,2,1,0,1,0,0
38491,48,1,1,1,480,0,15,8,830,1,2,0,1,0,1
38492,37,2,2,1,-22,0,15,8,317,1,0,3,1,0,1
38493,35,9,2,1,1501,0,15,8,26,1,1,1,1,0,0
38494,39,0,0,1,878,0,15,8,611,5,0,3,1,0,1
38495,46,4,1,2,810,0,15,8,33,2,1,1,1,1,0
38496,52,9,0,1,144,0,15,8,362,1,0,3,1,0,0
38497,40,0,1,1,2574,0,15,8,432,1,1,0,1,0,1
38498,26,1,2,0,17,0,15,8,86,2,2,0,1,0,0
38499,25,9,2,1,173,0,15,8,186,2,0,3,1,0,0
38500,33,1,1,0,309,0,15,8,42,4,0,3,1,0,0
38501,24,1,2,1,833,0,15,8,956,1,0,3,1,0,1
38502,27,1,2,1,20,0,15,8,175,1,3,1,1,0,0
38503,30,4,2,2,1761,0,15,8,229,2,1,1,1,0,0
38504,29,9,2,2,940,0,15,8,757,1,1,0,1,0,0
38505,48,7,1,1,975,0,15,8,521,2,0,3,1,1,0
38506,25,8,2,1,1919,0,15,8,264,1,4,0,1,0,0
38507,31,0,2,1,-1,0,15,8,99,1,1,0,1,0,0
38508,42,2,1,1,169,1,15,8,87,4,0,3,1,0,0
38509,26,2,2,2,255,0,15,8,401,1,0,3,1,0,0
38510,51,9,1,1,1174,0,15,8,301,1,0,3,1,0,0
38511,26,7,2,1,46,0,15,8,17,3,6,1,1,0,0
38512,58,1,1,0,66,0,15,8,184,4,0,3,1,0,0
38513,30,1,1,1,3,0,15,8,42,2,1,0,0,0,0
38514,36,1,2,1,103,0,15,8,200,5,0,3,1,0,0
38515,49,1,1,1,1230,0,15,8,167,2,3,0,1,1,0
38516,37,0,2,1,309,0,15,8,58,3,0,3,1,0,0
38517,38,1,0,1,226,0,15,8,167,4,0,3,1,0,0
38518,39,9,2,1,400,0,15,8,237,2,0,3,1,0,0
38519,31,4,1,2,527,0,15,8,98,2,1,0,1,1,0
38520,40,7,1,1,771,0,15,8,173,4,0,3,1,0,0
38521,46,7,1,3,72,0,15,8,165,3,0,3,1,0,0
38522,31,4,2,2,2734,0,15,8,858,3,0,3,1,0,1
38523,29,1,1,1,-114,0,15,8,132,2,2,0,1,0,0
38524,57,4,1,1,39,0,15,8,114,2,0,3,1,0,0
38525,33,9,2,1,1064,0,15,8,173,2,0,3,1,0,0
38526,56,5,0,2,-458,0,15,8,406,4,3,0,1,0,0
38527,42,0,0,1,241,0,15,8,1012,3,0,3,1,0,1
38528,31,4,2,2,74,0,15,8,13,11,0,3,1,1,0
38529,30,9,2,1,-109,0,15,8,73,2,2,1,1,0,0
38530,35,0,0,1,-133,0,15,8,160,2,0,3,1,0,0
38531,34,1,0,0,390,0,15,8,372,2,2,2,1,0,0
38532,34,1,0,0,0,0,15,8,206,5,0,3,1,0,0
38533,34,4,2,2,2360,0,15,8,137,2,1,0,1,0,0
38534,51,1,1,0,129,0,15,8,611,2,0,3,1,0,1
38535,49,1,1,1,598,0,15,8,219,6,0,3,1,0,0
38536,45,10,1,1,-407,0,15,8,320,3,2,0,1,0,0
38537,59,6,1,0,671,0,15,8,57,2,3,0,1,0,0
38538,52,1,0,0,29,0,15,8,223,2,1,0,1,0,0
38539,32,7,0,1,-34,0,15,8,147,2,0,3,1,0,0
38540,29,8,2,1,949,0,15,8,109,2,1,2,1,0,0
38541,40,1,1,1,1145,0,15,8,175,4,0,3,1,0,0
38542,31,9,1,1,84,0,15,8,264,2,0,3,0,0,0
38543,33,9,0,1,855,0,15,8,124,3,0,3,1,0,0
38544,28,4,2,2,41,0,15,8,885,3,2,1,1,0,1
38545,32,4,1,2,3387,0,15,8,1111,5,0,3,1,0,1
38546,26,7,2,1,-162,0,15,8,44,2,0,3,1,0,0
38547,49,6,1,1,2576,0,15,8,64,6,0,3,1,0,0
38548,29,1,1,1,25,0,15,8,50,5,0,3,1,0,0
38549,27,6,2,2,362,0,15,8,76,2,0,3,1,0,0
38550,38,9,1,2,432,0,15,8,10,2,1,1,1,0,0
38551,43,1,1,1,5997,0,15,8,270,3,0,3,1,0,0
38552,28,1,1,0,278,1,15,8,31,9,4,1,1,1,0
38553,28,9,2,2,-594,0,15,8,296,2,2,1,1,1,0
38554,36,9,1,2,530,0,15,8,239,2,0,3,1,0,0
38555,57,9,1,1,225,1,15,8,22,7,12,0,1,0,0
38556,36,0,2,1,148,0,15,8,1357,4,2,0,1,0,1
38557,30,0,1,0,624,0,15,8,212,2,1,0,1,0,0
38558,27,4,2,2,7944,0,15,8,99,3,1,1,1,0,0
38559,38,7,2,1,70,0,15,8,150,3,0,3,1,0,0
38560,30,4,2,2,9,0,15,8,582,2,0,3,1,1,0
38561,36,1,1,1,249,0,15,8,709,5,0,3,1,0,1
38562,30,9,2,1,1395,0,15,8,199,2,1,0,1,0,0
38563,55,7,1,1,841,0,15,8,140,9,4,0,1,0,0
38564,33,4,1,2,2044,0,15,8,102,3,1,0,1,0,0
38565,40,7,2,1,65,0,15,8,15,3,0,3,1,0,0
38566,24,1,0,1,513,0,15,8,61,3,0,3,1,0,0
38567,44,7,0,1,-2,0,15,8,152,5,0,3,1,0,0
38568,33,0,1,1,1293,0,15,8,245,9,2,0,1,0,0
38569,38,6,2,2,5774,0,15,8,406,4,5,1,1,0,1
38570,26,7,2,1,0,0,15,8,23,8,0,3,1,0,0
38571,33,9,1,1,-204,0,15,8,297,3,0,3,0,0,0
38572,44,1,0,0,-97,0,15,8,197,3,4,0,1,1,0
38573,32,1,0,1,201,0,15,8,63,8,24,1,1,0,0
38574,26,0,2,1,140,0,15,8,103,5,0,3,1,0,0
38575,40,4,1,2,-1212,0,15,8,1259,2,18,0,1,0,0
38576,34,4,2,2,-184,0,15,8,80,3,1,1,1,1,0
38577,25,1,2,1,381,0,15,8,951,1,0,3,1,0,0
38578,27,1,1,1,5854,0,15,8,255,2,0,3,0,0,0
38579,45,7,1,1,-1621,0,15,8,8,2,5,0,1,1,0
38580,37,0,1,1,-557,0,15,8,284,15,0,3,1,1,0
38581,44,7,2,1,532,0,15,8,550,2,2,0,1,0,0
38582,41,0,2,1,90,0,15,8,77,2,4,0,1,0,0
38583,34,9,1,1,393,0,15,8,314,2,6,1,1,0,0
38584,33,4,1,2,3301,0,15,8,536,2,0,3,1,0,0
38585,25,7,1,1,806,0,15,8,193,2,0,3,1,1,0
38586,30,9,1,1,-910,0,15,8,124,2,1,0,1,0,0
38587,39,9,2,2,1674,0,15,8,12,10,1,0,0,0,0
38588,31,9,2,2,6138,0,15,8,134,5,0,3,1,0,0
38589,34,9,1,1,656,0,15,8,10,7,1,1,1,0,0
38590,54,0,0,1,-394,0,15,8,895,5,2,0,1,0,0
38591,38,4,1,2,8,0,15,8,17,8,0,3,1,0,0
38592,34,10,1,1,-16,0,15,8,212,3,2,1,1,0,0
38593,56,9,2,1,751,0,15,8,43,8,5,0,1,0,0
38594,40,1,1,1,5,0,15,8,364,2,0,3,1,0,0
38595,39,7,2,1,315,0,15,8,14,3,0,3,1,0,0
38596,28,7,2,1,118,0,15,8,376,3,1,0,1,1,0
38597,28,1,2,1,3412,0,15,8,22,4,0,3,1,0,0
38598,58,1,1,1,238,0,15,8,122,8,0,3,0,0,0
38599,35,2,1,1,4872,0,15,8,34,3,0,3,1,0,0
38600,36,8,2,1,3551,1,15,8,134,9,0,3,1,0,0
38601,40,1,0,1,0,0,15,8,21,2,0,3,1,0,0
38602,30,1,1,1,-99,0,15,8,144,5,0,3,1,0,0
38603,43,7,0,1,7816,1,15,8,16,3,0,3,1,0,0
38604,40,0,1,1,0,0,15,8,13,8,7,1,1,0,0
38605,60,1,1,0,14,0,15,8,781,4,3,0,1,1,0
38606,41,1,2,1,6393,0,15,8,128,3,0,3,1,0,0
38607,39,7,1,1,435,0,15,8,411,6,3,1,1,0,0
38608,31,3,0,0,168,0,15,8,266,3,0,3,1,0,0
38609,32,1,1,0,233,0,15,8,391,2,0,3,1,0,0
38610,48,1,1,1,1267,1,15,8,195,4,0,3,1,0,0
38611,48,1,1,0,108,1,15,8,74,5,7,1,1,0,0
38612,36,1,1,0,49,0,15,8,232,2,5,1,1,0,0
38613,30,0,0,1,891,0,15,8,340,2,1,0,0,0,0
38614,31,1,1,1,1803,1,15,8,350,8,1,0,1,0,0
38615,27,4,1,2,54,0,15,8,309,3,0,3,1,0,0
38616,43,9,2,1,-266,0,15,8,12,5,0,3,1,1,0
38617,28,1,2,1,-208,0,15,8,136,3,2,0,1,0,0
38618,49,1,1,1,3309,0,15,8,349,2,0,3,1,0,0
38619,34,0,0,1,1268,0,15,8,259,3,0,3,1,0,0
38620,30,4,2,2,355,0,15,8,153,2,0,3,1,0,0
38621,32,1,2,1,138,0,15,8,215,2,0,3,1,0,0
38622,29,0,2,1,-349,0,15,8,233,4,0,3,1,0,0
38623,38,0,1,1,1852,0,15,8,298,2,0,3,1,0,0
38624,44,4,2,2,-1313,0,15,8,104,10,0,3,1,1,0
38625,38,4,1,2,676,0,15,8,59,3,0,3,0,0,0
38626,47,1,1,0,537,1,15,8,49,3,0,3,1,0,0
38627,36,7,1,1,-74,0,15,8,113,6,0,3,1,0,0
38628,36,7,2,1,0,0,15,8,1002,4,0,3,1,0,1
38629,27,1,2,0,-179,0,15,8,54,2,0,3,1,0,0
38630,24,0,2,1,290,0,15,8,80,3,4,0,1,0,0
38631,35,1,0,1,1780,0,15,8,306,3,9,0,1,0,0
38632,36,0,2,1,185,0,15,8,61,4,5,1,1,0,0
38633,45,0,1,1,369,0,15,8,20,5,0,3,1,0,0
38634,45,1,2,0,116,0,15,8,16,5,1,0,1,0,0
38635,32,0,1,1,337,0,15,8,51,3,1,0,0,0,0
38636,29,2,1,1,422,0,15,8,69,3,2,0,1,0,0
38637,40,1,1,0,1841,0,15,8,880,4,0,3,1,0,1
38638,27,9,1,1,2460,0,15,8,600,2,0,3,1,0,0
38639,31,9,1,2,165,0,15,8,218,4,0,3,0,0,0
38640,45,6,2,1,2762,0,15,8,18,6,0,3,1,0,0
38641,31,0,2,1,862,0,15,8,47,2,0,3,1,0,0
38642,33,4,1,1,1423,0,15,8,333,2,3,0,1,0,0
38643,25,5,2,1,366,0,15,8,102,2,2,0,0,1,0
38644,32,4,2,2,6248,0,15,8,64,3,2,0,1,0,0
38645,41,4,1,2,30,0,15,8,101,4,6,0,1,0,0
38646,37,1,1,0,-137,0,15,8,800,5,0,3,1,0,0
38647,29,1,2,1,244,0,15,8,19,2,0,3,1,0,0
38648,57,5,1,1,32,0,15,8,476,3,0,3,1,0,0
38649,54,4,1,2,284,1,15,8,65,5,0,3,1,1,0
38650,34,4,2,2,178,0,15,8,14,2,0,3,1,0,0
38651,29,1,2,1,7531,0,15,8,50,2,0,3,0,0,0
38652,45,0,1,1,72,0,15,8,262,2,2,0,1,1,0
38653,33,0,2,1,5,0,15,8,934,2,2,0,1,0,1
38654,39,4,2,2,11971,1,15,8,75,10,5,0,1,0,0
38655,32,1,2,1,574,0,15,8,51,4,0,3,1,0,0
38656,30,0,1,2,-750,0,15,8,208,3,0,3,0,0,0
38657,35,6,1,1,-56,0,15,8,162,2,3,0,1,0,0
38658,57,0,1,1,407,0,15,8,166,3,0,3,1,1,0
38659,40,1,1,1,187,0,15,8,53,3,0,3,1,0,0
38660,26,8,2,1,372,0,15,8,34,11,2,1,1,0,0
38661,34,0,2,1,3160,0,15,8,22,8,13,0,0,0,0
38662,45,1,1,0,302,1,15,8,258,3,0,3,1,0,0
38663,44,1,2,0,-234,0,15,8,71,3,1,0,1,1,0
38664,40,4,2,2,269,0,15,8,11,8,0,3,1,0,0
38665,34,1,1,0,72,0,15,8,93,3,0,3,1,0,0
38666,34,0,1,1,-297,0,15,8,92,4,3,0,1,0,0
38667,32,1,1,1,9714,0,15,8,1237,2,2,0,1,0,0
38668,37,1,1,0,2120,0,15,8,655,3,4,0,1,0,1
38669,46,7,1,1,-119,0,15,8,138,2,3,0,1,0,0
38670,30,6,1,1,220,0,15,8,187,3,0,3,1,1,0
38671,36,0,1,1,2278,0,15,8,200,3,1,0,1,0,0
38672,41,1,1,1,780,0,15,8,432,3,0,3,1,0,0
38673,41,7,0,1,5745,0,15,8,69,3,1,0,1,1,0
38674,45,7,2,1,1378,0,15,8,25,5,2,0,1,0,0
38675,55,9,0,2,525,0,15,8,28,8,4,1,1,0,0
38676,37,1,0,1,625,0,15,8,68,4,2,0,1,0,0
38677,34,4,2,2,1012,0,15,8,109,3,0,3,1,1,0
38678,25,2,2,2,16874,0,15,8,117,2,0,3,1,1,0
38679,29,0,1,1,252,0,15,8,1223,3,1,0,1,0,0
38680,38,4,1,1,341,0,15,8,136,3,2,0,0,0,0
38681,33,7,2,1,239,0,15,8,101,2,0,3,1,0,0
38682,40,0,0,1,952,0,15,8,126,2,1,0,1,0,0
38683,43,1,1,0,-67,1,15,8,137,7,1,0,1,0,0
38684,39,0,1,1,8,1,15,8,155,6,0,3,1,0,0
38685,23,1,1,0,531,0,15,8,509,3,9,1,1,0,0
38686,27,0,1,1,1417,0,15,8,143,2,3,0,1,0,0
38687,55,1,1,0,135,0,15,8,641,6,0,3,1,0,0
38688,29,9,2,1,-219,0,15,8,85,3,2,0,1,0,0
38689,40,0,2,1,1112,0,15,8,104,2,0,3,1,0,0
38690,51,4,2,2,297,0,15,8,415,4,1,0,1,0,1
38691,46,1,1,0,494,0,15,8,131,3,1,1,1,0,0
38692,34,2,1,1,183,0,15,8,339,4,0,3,1,0,0
38693,39,1,1,1,11854,0,15,8,15,9,0,3,1,0,0
38694,34,7,0,1,89,0,15,8,1871,4,0,3,1,0,1
38695,50,6,1,1,358,0,15,8,315,3,3,0,1,1,0
38696,45,1,1,0,1945,0,15,8,63,4,0,3,1,0,0
38697,35,9,2,2,13460,0,15,8,1068,3,0,3,1,0,1
38698,26,8,2,0,177,0,15,8,58,3,0,3,1,0,0
38699,39,9,2,1,-529,0,15,8,22,8,5,0,1,0,0
38700,42,1,1,0,686,0,15,8,1326,6,3,0,1,0,0
38701,34,9,1,2,11752,0,15,8,149,7,0,3,1,0,0
38702,33,1,2,0,-104,0,15,8,34,10,16,1,1,0,0
38703,28,1,2,0,1518,0,15,8,204,3,3,0,1,0,0
38704,29,4,2,2,1273,0,15,8,44,9,0,3,1,0,0
38705,31,0,2,1,320,0,15,8,376,2,0,3,1,0,0
38706,44,4,2,1,3684,0,15,8,31,5,3,0,1,0,0
38707,47,7,1,1,223,0,15,8,133,2,0,3,0,0,0
38708,26,6,1,1,492,0,15,8,439,4,0,3,1,1,0
38709,27,0,2,2,3672,0,15,8,157,2,5,0,1,0,0
38710,43,1,1,0,46,0,15,8,38,7,6,0,1,0,0
38711,59,1,1,1,437,1,15,8,73,4,0,3,1,0,0
38712,56,1,1,0,827,1,15,8,462,4,0,3,1,0,1
38713,26,1,2,1,474,0,15,8,504,2,0,3,1,0,0
38714,28,8,1,2,327,0,15,8,104,3,0,3,1,0,0
38715,34,7,1,1,190,0,15,8,121,3,0,3,1,0,0
38716,30,9,1,1,3123,0,15,8,49,2,5,1,1,0,0
38717,27,8,2,2,4869,0,15,8,258,2,4,1,1,0,0
38718,33,9,2,1,930,0,15,8,163,5,1,0,1,0,0
38719,42,1,1,0,-336,1,15,8,12,6,0,3,1,0,0
38720,33,0,2,0,-258,0,15,8,158,2,2,0,1,0,0
38721,33,1,1,1,-63,0,15,8,126,2,1,0,1,0,0
38722,32,6,1,1,329,1,15,8,166,4,0,3,1,0,0
38723,42,9,1,2,-378,0,15,8,11,7,2,0,1,1,0
38724,33,1,2,0,577,0,15,8,59,4,0,3,1,0,0
38725,35,1,1,1,205,0,15,8,1313,7,1,0,1,1,1
38726,35,4,1,2,-10,0,15,8,168,2,1,1,1,0,0
38727,38,0,1,1,1949,0,15,8,157,3,0,3,1,0,0
38728,32,4,2,2,6542,0,15,8,1598,4,5,0,1,0,1
38729,31,4,1,2,1010,0,15,8,385,3,9,1,1,0,0
38730,38,2,1,1,157,0,15,8,57,11,1,1,0,1,0
38731,24,1,2,1,1690,0,15,8,543,3,3,0,1,1,0
38732,32,1,2,1,217,0,15,8,692,3,0,3,1,0,1
38733,33,4,1,2,5792,0,18,8,55,2,0,3,1,0,0
38734,37,1,1,1,2016,0,18,8,20,6,0,3,1,1,0
38735,33,0,2,2,701,0,18,8,59,2,0,3,1,0,0
38736,60,4,0,2,-4057,0,18,8,242,6,0,3,1,0,0
38737,38,1,1,0,1428,1,18,8,33,5,0,3,1,0,0
38738,26,7,1,1,0,0,18,8,130,4,0,3,1,0,0
38739,32,4,1,2,91,0,18,8,126,2,2,0,0,0,0
38740,54,1,1,1,1777,0,18,8,13,5,6,2,1,0,0
38741,56,7,1,1,6503,0,18,8,27,6,0,3,1,1,0
38742,38,9,1,1,525,1,18,8,15,7,1,1,1,1,0
38743,52,0,1,1,2323,0,18,8,45,4,0,3,1,0,0
38744,38,4,0,2,4335,0,18,8,157,7,1,0,1,0,0
38745,34,9,1,2,3743,0,18,8,722,4,0,3,1,0,1
38746,40,1,2,0,-21,0,18,8,68,2,3,0,0,0,0
38747,34,1,2,2,-303,0,18,8,17,5,2,0,1,0,0
38748,51,9,1,1,614,0,18,8,9,4,0,3,1,0,0
38749,47,1,2,0,159,0,18,8,7,6,13,1,1,0,0
38750,57,1,1,1,1521,0,18,8,102,2,5,0,1,1,0
38751,22,7,2,1,250,0,18,8,117,3,0,3,1,0,0
38752,39,7,1,1,117,0,18,8,1032,2,0,3,1,0,1
38753,28,1,2,1,171,0,18,8,523,2,0,3,1,0,0
38754,24,1,2,1,6,0,18,8,16,10,0,3,1,0,0
38755,25,7,2,1,-141,0,18,8,113,2,2,0,1,0,0
38756,59,1,1,1,32,0,18,8,201,5,0,3,1,0,0
38757,37,1,1,1,91,0,18,8,8,5,0,3,1,0,0
38758,36,1,1,0,0,0,18,8,8,7,0,3,1,0,0
38759,29,1,1,1,-493,0,18,8,536,2,4,0,1,0,1
38760,29,7,2,1,-79,0,18,8,16,4,4,1,1,1,0
38761,28,0,2,1,3029,0,18,8,58,6,0,3,1,0,0
38762,35,1,1,1,3181,0,18,8,28,6,0,3,1,0,0
38763,48,7,0,1,142,0,18,8,11,10,0,3,1,0,0
38764,29,9,2,1,-2,0,18,8,9,5,0,3,1,1,0
38765,37,3,2,1,465,0,18,8,899,3,0,3,1,0,1
38766,35,4,2,2,13,0,18,8,17,8,5,1,1,0,0
38767,28,0,1,1,788,0,18,8,11,14,0,3,1,0,0
38768,37,3,1,0,254,1,18,8,16,6,0,3,1,0,0
38769,33,4,2,2,62,0,18,8,473,3,0,3,1,0,1
38770,34,0,1,1,95,0,18,8,114,4,22,1,1,0,0
38771,29,7,2,1,23,0,18,8,159,3,2,1,1,1,0
38772,27,7,2,1,504,0,18,8,106,5,8,1,1,0,0
38773,25,7,1,1,4522,0,18,8,177,4,0,3,1,0,0
38774,47,9,0,1,22,0,18,8,17,6,0,3,0,0,0
38775,28,9,2,1,1589,0,18,8,359,5,0,3,1,0,0
38776,54,1,0,1,244,0,18,8,9,11,11,1,1,1,0
38777,54,4,0,2,0,1,18,8,17,11,0,3,1,0,0
38778,37,1,2,2,481,0,18,8,11,8,0,3,0,0,0
38779,23,3,2,0,93,0,18,8,70,3,0,3,1,0,0
38780,34,1,1,0,-703,0,18,8,160,2,0,3,1,0,0
38781,49,1,1,0,490,1,18,8,19,5,2,0,1,0,0
38782,26,0,2,1,141,0,18,8,19,4,6,1,1,0,0
38783,54,6,0,0,4382,1,18,8,193,4,0,3,1,0,0
38784,30,1,1,1,-28,0,18,8,284,2,1,0,1,0,0
38785,32,1,1,1,36,0,18,8,116,4,0,3,1,0,0
38786,27,0,1,1,0,0,18,8,157,5,0,3,1,1,0
38787,37,1,0,1,333,1,18,8,73,6,0,3,1,0,0
38788,33,1,1,1,523,0,18,8,18,5,5,0,1,0,0
38789,35,1,1,0,2281,0,18,8,126,2,1,1,1,0,0
38790,28,1,2,1,2486,1,18,8,26,5,1,2,1,0,0
38791,30,4,1,2,1022,0,18,8,97,2,1,0,1,0,0
38792,48,1,1,0,750,0,18,8,90,6,0,3,1,0,0
38793,44,0,1,1,-314,0,18,8,144,3,0,3,0,0,0
38794,34,1,1,0,428,0,18,8,59,2,0,3,1,0,0
38795,29,7,2,1,9,0,18,8,19,5,0,3,1,0,0
38796,30,0,2,1,127,0,18,8,16,6,1,1,1,0,0
38797,38,9,0,1,1559,0,18,8,22,6,10,0,1,0,0
38798,31,1,2,1,512,0,18,8,44,8,0,3,1,0,0
38799,32,7,1,1,1977,0,18,8,44,4,0,3,1,1,0
38800,32,1,1,0,-283,0,18,8,24,2,2,1,1,0,0
38801,33,7,1,1,2533,0,18,8,16,6,2,1,1,0,0
38802,35,1,1,1,305,0,18,8,7,7,25,0,1,0,0
38803,30,7,2,1,0,0,18,8,131,6,9,0,1,0,0
38804,31,1,1,0,54,0,18,8,239,6,0,3,1,0,0
38805,44,0,1,1,185,0,18,8,27,7,0,3,1,0,0
38806,57,3,1,0,151,0,18,8,14,4,0,3,1,0,0
38807,23,2,2,1,1128,0,18,8,77,3,0,3,1,0,0
38808,28,9,1,1,1944,1,18,8,21,7,0,3,1,0,0
38809,31,0,0,1,11,0,18,8,17,7,9,1,1,0,0
38810,37,0,2,1,31,0,18,8,15,9,0,3,1,0,0
38811,48,1,1,1,5089,0,18,8,30,7,0,3,1,0,0
38812,31,7,0,1,39,0,18,8,13,8,0,3,1,0,0
38813,31,9,2,1,1447,0,18,8,236,3,15,0,1,0,0
38814,40,0,2,1,2040,0,18,8,906,2,2,0,1,0,1
38815,40,7,1,1,191,0,18,8,201,2,6,1,1,0,0
38816,23,8,1,2,-230,0,18,8,259,2,0,3,1,0,0
38817,23,1,2,1,39,0,18,8,76,1,0,3,1,0,0
38818,32,1,1,2,143,0,18,8,90,1,0,3,1,1,0
38819,36,0,2,1,507,0,18,8,264,1,2,2,1,0,0
38820,24,1,2,0,2129,1,18,8,51,1,0,3,1,1,0
38821,24,9,2,1,-1329,0,18,8,50,1,2,1,1,0,0
38822,32,9,2,1,483,0,18,8,35,6,0,3,1,1,0
38823,30,9,1,1,769,0,18,8,10,4,0,3,1,0,0
38824,54,1,0,0,215,0,18,8,34,7,5,0,1,0,0
38825,29,1,1,1,-95,0,18,8,164,1,1,0,1,0,0
38826,27,0,2,1,0,0,18,8,552,5,0,3,1,0,0
38827,33,9,1,1,1844,0,18,8,380,1,0,3,1,1,0
38828,36,2,2,2,145,0,18,8,450,2,2,2,1,0,0
38829,28,8,2,1,404,0,18,8,33,2,4,1,1,0,0
38830,35,4,2,2,331,0,18,8,30,5,0,3,1,0,0
38831,31,1,1,0,263,0,18,8,75,4,0,3,1,0,0
38832,23,7,2,1,-229,0,18,8,557,1,0,3,1,1,0
38833,23,0,1,1,349,0,18,8,108,1,0,3,1,0,0
38834,24,9,2,1,-232,0,18,8,108,1,0,3,1,0,0
38835,28,1,1,0,3267,1,18,8,40,1,0,3,1,1,0
38836,34,1,2,0,464,0,18,8,173,1,2,1,1,0,0
38837,31,0,2,1,-449,0,18,8,197,1,2,0,1,0,0
38838,28,7,2,1,1636,0,18,8,97,1,2,0,1,0,0
38839,32,4,1,2,477,1,18,8,87,6,5,0,1,0,0
38840,50,2,1,2,433,0,18,8,47,4,0,3,1,0,0
38841,24,9,2,1,81,0,18,8,333,1,0,3,1,0,0
38842,27,4,2,2,3347,0,18,8,311,1,0,3,0,0,0
38843,33,7,1,1,7,0,18,8,55,1,0,3,1,1,0
38844,22,7,2,1,344,0,18,8,347,1,0,3,1,0,1
38845,34,1,1,0,3868,0,18,8,134,1,1,0,1,0,0
38846,32,1,2,1,33,0,18,8,125,1,4,0,1,0,0
38847,32,4,2,2,347,0,18,8,213,1,6,0,1,0,0
38848,32,7,2,1,545,0,18,8,192,1,1,0,1,0,0
38849,36,4,2,2,10773,0,18,8,89,1,0,3,1,0,0
38850,33,4,2,2,2667,0,18,8,57,1,3,0,1,0,0
38851,43,1,1,0,714,0,18,8,16,6,28,0,1,0,0
38852,26,1,2,1,384,0,18,8,16,1,2,1,1,0,0
